customer_id,total_revenue,total_invoices,avg_basket_size,unique_products,cluster,customerid,last_purchase_date,days_since_last_purchase,is_churned
12758,2791.59,2,1067.5,84,0,12758.0,2011-08-15 10:22:00,116,0
12759,1531.44,3,300.6666666666667,81,0,12759.0,2011-10-18 14:49:00,51,0
12762,1898.52,2,613.5,62,0,12762.0,2011-12-02 10:23:00,7,0
12763,494.08,2,158.0,16,0,12763.0,2011-07-24 14:12:00,137,0
12764,1693.88,1,386.0,45,0,12764.0,2011-01-27 10:19:00,316,1
12766,6989.63,7,520.8571428571429,205,2,12766.0,2011-12-06 08:46:00,3,0
12769,1143.6,1,356.0,32,0,12769.0,2011-04-15 10:25:00,238,1
12770,1351.45,1,743.0,12,0,12770.0,2011-05-13 09:33:00,210,1
12772,892.47,1,556.0,55,0,12772.0,2011-10-11 09:19:00,59,0
12775,1351.24,6,142.16666666666666,47,0,12775.0,2011-11-22 16:33:00,16,0
12778,804.23,7,117.71428571428572,40,0,12778.0,2011-11-20 11:39:00,19,0
12779,3868.7,12,166.33333333333334,88,0,12779.0,2011-11-18 17:10:00,20,0
12781,707.72,5,118.4,25,0,12781.0,2011-11-18 15:45:00,20,0
12782,2273.32,6,178.33333333333334,81,0,12782.0,2011-12-05 09:16:00,4,0
12783,1603.87,8,77.75,76,0,12783.0,2011-12-07 15:56:00,1,0
12784,512.67,2,137.5,54,0,12784.0,2011-11-30 15:38:00,8,0
12785,305.71,2,64.0,14,0,12785.0,2011-12-07 12:46:00,2,0
12787,463.66,3,87.0,17,0,12787.0,2011-11-30 08:44:00,9,0
12789,91.85,1,4.0,4,0,12789.0,2011-10-05 13:34:00,64,0
12790,324.92,1,166.0,21,0,12790.0,2011-05-31 14:14:00,191,1
12791,192.6,1,97.0,2,0,12791.0,2010-12-01 11:27:00,373,1
12792,400.54,1,217.0,25,0,12792.0,2011-03-28 11:36:00,256,1
12793,545.48,2,147.5,21,0,12793.0,2011-01-09 12:12:00,334,1
12794,860.41,2,296.0,43,0,12794.0,2011-10-17 14:54:00,52,0
12795,430.48,1,68.0,14,0,12795.0,2011-11-21 10:27:00,18,0
12797,194.18,3,26.333333333333332,13,0,12797.0,2010-12-14 16:24:00,359,1
12798,6977.04,3,1752.0,6,0,12798.0,2011-11-29 15:52:00,9,0
12802,412.58,2,151.0,25,0,12802.0,2011-06-09 09:44:00,183,1
12808,483.65,3,62.666666666666664,27,0,12808.0,2011-11-03 10:05:00,36,0
12809,484.36,2,109.5,25,0,12809.0,2011-06-24 15:15:00,167,0
12811,514.85,3,76.66666666666667,27,0,12811.0,2011-03-24 09:42:00,260,1
12812,229.64,1,164.0,15,0,12812.0,2011-10-26 09:54:00,44,0
12814,125.92,1,49.0,2,0,12814.0,2011-08-30 12:11:00,101,0
12815,1063.46,2,189.5,38,0,12815.0,2011-07-15 10:21:00,147,0
12816,572.2,2,64.0,27,0,12816.0,2011-09-05 12:41:00,95,0
12817,166.04,1,53.0,4,0,12817.0,2011-03-03 16:28:00,280,1
12818,1517.88,2,461.5,14,0,12818.0,2011-06-14 13:54:00,177,0
12820,942.34,4,180.5,55,0,12820.0,2011-12-06 15:12:00,2,0
12821,92.72,1,70.0,6,0,12821.0,2011-05-09 15:51:00,213,1
12822,918.98,3,182.66666666666663,41,0,12822.0,2011-09-30 10:04:00,70,0
12823,1759.5,5,46.0,1,0,12823.0,2011-09-26 07:35:00,74,0
12824,397.12,1,232.0,25,0,12824.0,2011-10-11 12:49:00,59,0
12826,1468.12,8,131.75,58,0,12826.0,2011-12-07 10:25:00,2,0
12827,430.15,3,65.66666666666667,19,0,12827.0,2011-12-04 12:17:00,5,0
12828,1018.71,6,82.33333333333333,46,0,12828.0,2011-12-07 08:45:00,2,0
12829,253.05,3,125.0,9,0,12829.0,2011-01-21 12:56:00,321,1
12830,6748.400000000001,7,1406.7142857142858,14,0,12830.0,2011-11-02 11:54:00,37,0
12831,215.05,1,135.0,9,0,12831.0,2011-03-22 13:02:00,261,1
12832,383.03,2,97.5,27,0,12832.0,2011-11-07 13:30:00,31,0
12833,417.38,1,156.0,24,0,12833.0,2011-07-17 13:46:00,144,0
12834,312.38,1,110.0,18,0,12834.0,2011-03-02 09:49:00,282,1
12836,2597.76,4,264.0,148,2,12836.0,2011-10-11 15:10:00,58,0
12837,134.1,1,24.0,12,0,12837.0,2011-06-19 16:07:00,172,0
12838,648.23,2,171.0,115,0,12838.0,2011-11-06 12:20:00,33,0
12839,5568.72,16,237.125,96,2,12839.0,2011-12-07 12:33:00,2,0
12840,2714.27,6,250.83333333333337,67,0,12840.0,2011-07-19 09:29:00,143,0
12841,3836.88,26,101.5,230,2,12841.0,2011-12-05 11:13:00,4,0
12842,1118.99,2,273.5,34,0,12842.0,2011-09-30 15:33:00,69,0
12843,1652.87,9,82.88888888888889,69,0,12843.0,2011-10-05 12:09:00,65,0
12844,317.41,2,60.0,47,0,12844.0,2011-11-10 13:31:00,28,0
12845,354.09,4,51.0,26,0,12845.0,2011-03-17 13:34:00,266,1
12847,757.98,1,795.0,72,0,12847.0,2011-11-17 13:16:00,21,0
12849,997.69,2,295.5,47,0,12849.0,2011-11-08 13:41:00,30,0
12851,126.16,1,93.0,43,0,12851.0,2011-09-04 12:41:00,96,0
12852,299.75,2,72.5,17,0,12852.0,2011-02-22 14:56:00,289,1
12853,1881.7,9,86.88888888888889,66,0,12853.0,2011-08-24 11:00:00,107,0
12854,1270.5,5,123.4,97,0,12854.0,2011-09-22 12:15:00,78,0
12855,38.1,1,30.0,3,0,12855.0,2010-12-02 09:37:00,372,1
12856,2095.08,8,131.25,155,2,12856.0,2011-12-02 10:52:00,7,0
12857,1106.4,2,171.5,37,0,12857.0,2011-05-13 10:20:00,210,1
12863,504.2,2,93.0,5,0,12863.0,2011-10-18 14:15:00,51,0
12864,147.12,1,216.0,3,0,12864.0,2011-07-24 13:03:00,137,0
12865,1548.07,3,292.3333333333333,87,0,12865.0,2011-11-13 14:31:00,25,0
12866,559.12,1,171.0,26,0,12866.0,2011-03-01 14:11:00,282,1
12867,3886.11,10,419.3,241,2,12867.0,2011-11-13 15:30:00,25,0
12868,1607.0600000000002,6,154.66666666666666,72,0,12868.0,2011-06-07 10:42:00,185,1
12870,-14.9,1,-2.0,2,0,12870.0,2010-12-08 14:27:00,365,1
12871,380.64,2,100.0,8,0,12871.0,2011-09-16 15:07:00,83,0
12872,599.97,2,159.5,58,0,12872.0,2011-01-17 10:52:00,326,1
12873,374.0,1,128.0,4,0,12873.0,2011-03-02 14:58:00,281,1
12875,343.2300000000001,2,1009.5,1,0,12875.0,2011-07-19 15:30:00,142,0
12876,2218.02,2,970.5,67,0,12876.0,2011-10-13 12:26:00,57,0
12877,1535.77,12,98.16666666666669,100,0,12877.0,2011-12-06 10:30:00,3,0
12878,841.64,3,178.66666666666666,38,0,12878.0,2011-11-21 14:30:00,17,0
12879,552.5699999999999,4,90.75,7,0,12879.0,2011-10-26 12:24:00,44,0
12881,298.0,1,21.0,7,0,12881.0,2011-03-09 11:44:00,275,1
12882,1463.04,2,123.0,12,0,12882.0,2011-11-30 16:18:00,8,0
12883,703.47,4,49.0,39,0,12883.0,2011-11-15 09:32:00,24,0
12884,309.05,1,43.0,7,0,12884.0,2011-09-12 13:10:00,87,0
12885,1158.27,4,163.5,66,0,12885.0,2011-10-07 13:40:00,62,0
12886,1351.09,3,253.66666666666663,75,0,12886.0,2011-10-03 10:09:00,67,0
12888,313.77,4,17.0,4,0,12888.0,2011-05-09 16:02:00,213,1
12890,375.07,1,253.0,78,0,12890.0,2011-11-15 17:26:00,23,0
12891,331.00000000000006,3,316.6666666666667,2,0,12891.0,2011-06-07 12:31:00,185,1
12893,149.2,1,75.0,27,0,12893.0,2011-11-09 12:34:00,30,0
12895,347.3,3,68.0,22,0,12895.0,2011-10-28 13:51:00,41,0
12897,216.5,2,55.0,3,0,12897.0,2011-05-19 12:13:00,204,1
12901,16293.1,36,580.9722222222222,32,2,12901.0,2011-12-01 10:07:00,8,0
12902,138.68,1,66.0,10,0,12902.0,2011-03-20 12:06:00,264,1
12904,479.81,2,140.5,59,0,12904.0,2011-11-21 14:34:00,17,0
12906,2919.81,5,349.8,55,0,12906.0,2011-11-28 09:55:00,11,0
12908,246.0,4,0.0,2,0,12908.0,2011-10-12 10:11:00,58,0
12909,2113.98,8,158.375,78,0,12909.0,2011-10-31 12:43:00,39,0
12910,3075.04,8,211.5,48,0,12910.0,2011-11-16 14:28:00,22,0
12912,1662.3,5,134.0,17,0,12912.0,2011-12-07 08:55:00,2,0
12913,2483.63,5,283.8,37,0,12913.0,2011-12-05 12:11:00,4,0
12915,363.65,2,46.5,19,0,12915.0,2011-07-14 11:34:00,148,0
12916,2838.15,5,210.0,53,0,12916.0,2011-07-24 10:35:00,138,0
12917,594.0,1,120.0,2,0,12917.0,2011-08-03 16:42:00,127,0
12919,1301.44,8,83.5,34,0,12919.0,2011-12-01 13:47:00,7,0
12920,162.78,1,128.0,27,0,12920.0,2011-11-22 15:05:00,16,0
12921,16389.74,50,189.08,233,2,12921.0,2011-12-06 09:56:00,3,0
12922,405.38,1,370.0,28,0,12922.0,2011-07-01 15:35:00,160,0
12923,172.82,1,68.0,28,0,12923.0,2011-10-06 16:20:00,63,0
12924,784.39,5,77.6,22,0,12924.0,2011-09-12 13:55:00,87,0
12925,694.05,2,270.5,42,0,12925.0,2011-12-05 11:11:00,4,0
12928,2062.7,5,294.4,59,0,12928.0,2011-11-04 14:24:00,34,0
12929,105.1,2,18.0,8,0,12929.0,2011-08-09 14:30:00,121,0
12930,409.9,4,62.5,20,0,12930.0,2011-09-22 15:18:00,77,0
12931,32667.61,20,1141.65,29,2,12931.0,2011-11-18 12:39:00,21,0
12933,598.78,4,124.0,103,0,12933.0,2011-11-15 16:38:00,23,0
12935,2156.45,8,231.5,80,0,12935.0,2011-12-07 17:25:00,1,0
12936,1012.9,5,107.8,56,0,12936.0,2011-11-22 17:32:00,16,0
12937,1504.27,4,251.75,81,0,12937.0,2011-11-24 15:05:00,14,0
12938,114.14,1,140.0,9,0,12938.0,2011-11-14 11:21:00,25,0
12939,11581.8,8,609.5,21,0,12939.0,2011-10-06 14:33:00,63,0
12940,847.44,4,96.75,88,0,12940.0,2011-10-24 14:04:00,45,0
12942,675.6,3,66.0,68,0,12942.0,2011-07-31 14:39:00,130,0
12943,-3.75,1,-1.0,1,0,12943.0,2011-02-11 15:13:00,300,1
12944,604.51,2,144.5,29,0,12944.0,2011-11-04 11:04:00,35,0
12945,462.95,1,165.0,23,0,12945.0,2011-02-24 14:15:00,287,1
12947,1407.29,11,105.1818181818182,83,0,12947.0,2011-07-19 10:06:00,143,0
12948,2053.7,8,134.625,82,0,12948.0,2011-11-23 17:10:00,15,0
12949,4143.02,10,236.3,166,2,12949.0,2011-11-09 11:25:00,30,0
12950,1843.0,3,460.0,13,0,12950.0,2011-12-07 13:17:00,1,0
12951,1042.07,8,62.5,54,0,12951.0,2011-12-01 12:14:00,8,0
12952,1382.84,5,130.4,64,0,12952.0,2011-12-04 10:35:00,5,0
12953,329.85,1,84.0,17,0,12953.0,2011-11-30 09:24:00,9,0
12955,4734.26,14,260.14285714285717,81,2,12955.0,2011-12-08 16:29:00,0,0
12956,108.07,1,34.0,19,0,12956.0,2011-02-06 16:08:00,305,1
12957,3979.04,12,210.91666666666663,208,2,12957.0,2011-12-05 16:32:00,3,0
12962,266.39,2,64.5,15,0,12962.0,2011-12-02 15:55:00,6,0
12963,1841.03,9,97.0,76,0,12963.0,2011-12-01 12:55:00,7,0
12965,769.81,1,282.0,108,0,12965.0,2011-09-11 15:31:00,88,0
12966,160.18,1,75.0,10,0,12966.0,2011-11-30 12:38:00,9,0
12967,1194.75,4,60.75,21,0,12967.0,2011-12-06 14:19:00,2,0
12968,135.95,1,73.0,5,0,12968.0,2011-08-19 15:44:00,111,0
12970,376.73,4,61.75,116,0,12970.0,2011-12-02 14:30:00,6,0
12971,10930.26,89,103.40449438202248,95,2,12971.0,2011-12-06 12:20:00,3,0
12974,144.8,1,24.0,8,0,12974.0,2011-05-26 09:33:00,197,1
12976,738.6,1,561.0,22,0,12976.0,2011-05-12 09:55:00,211,1
12977,39.24,1,12.0,9,0,12977.0,2011-07-06 16:40:00,155,0
12980,7092.06,12,72.0,6,0,12980.0,2011-07-07 11:42:00,155,0
12981,372.22,2,121.0,12,0,12981.0,2011-11-10 12:00:00,29,0
12982,377.2,2,139.0,28,0,12982.0,2011-04-14 10:49:00,239,1
12984,97.5,1,26.0,4,0,12984.0,2011-11-21 12:37:00,18,0
12985,1215.62,3,471.0,73,0,12985.0,2011-12-09 10:46:00,0,0
12987,545.0,3,72.33333333333333,27,0,12987.0,2011-09-27 12:03:00,73,0
12988,476.42,1,112.0,75,0,12988.0,2011-02-20 14:31:00,291,1
12989,6854.51,19,153.42105263157896,41,2,12989.0,2011-12-06 15:28:00,2,0
12990,409.5,3,66.66666666666667,8,0,12990.0,2011-11-08 13:01:00,30,0
12991,503.76,2,202.5,31,0,12991.0,2011-11-16 15:34:00,22,0
12993,414.76,4,60.0,26,0,12993.0,2011-11-16 15:49:00,22,0
12994,902.22,5,88.0,52,0,12994.0,2011-12-05 15:43:00,3,0
12995,200.72,2,49.0,3,0,12995.0,2011-09-23 09:20:00,77,0
12997,1197.94,7,92.57142857142856,45,0,12997.0,2011-11-17 15:47:00,21,0
12999,455.88,3,114.0,25,0,12999.0,2011-05-27 13:24:00,195,1
13000,534.85,3,126.33333333333331,30,0,13000.0,2011-08-25 10:43:00,106,0
13001,9687.88,15,362.06666666666666,166,2,13001.0,2011-12-05 14:51:00,3,0
13002,120.95,1,73.0,7,0,13002.0,2011-01-25 15:18:00,317,1
13003,149.05,3,34.333333333333336,4,0,13003.0,2011-08-26 10:50:00,105,0
13004,5613.43,22,218.0,277,2,13004.0,2011-11-28 11:27:00,11,0
13005,468.95,3,55.666666666666664,21,0,13005.0,2011-06-19 10:53:00,173,0
13006,81.57,1,55.0,4,0,13006.0,2011-10-14 13:49:00,55,0
13008,178.46999999999997,2,57.5,15,0,13008.0,2011-01-20 14:24:00,322,1
13011,50.55,1,13.0,3,0,13011.0,2010-12-02 17:22:00,371,1
13012,1296.62,11,60.63636363636363,68,0,13012.0,2011-11-30 13:05:00,8,0
13013,4786.99,15,147.8,155,2,13013.0,2011-12-08 15:01:00,0,0
13014,3365.43,16,55.375,67,0,13014.0,2011-12-07 09:24:00,2,0
13015,3339.64,5,321.8,156,2,13015.0,2011-10-17 13:19:00,52,0
13016,789.89,3,175.66666666666666,39,0,13016.0,2011-09-27 14:08:00,72,0
13017,204.0,1,48.0,1,0,13017.0,2011-12-02 15:53:00,6,0
13018,7272.75,29,187.3793103448276,313,2,13018.0,2011-11-23 13:28:00,15,0
13021,2584.4,12,111.33333333333331,103,2,13021.0,2011-12-05 16:37:00,3,0
13023,689.9,2,143.0,36,0,13023.0,2011-10-06 16:27:00,63,0
13026,936.15,8,198.25,34,0,13026.0,2011-12-08 16:58:00,0,0
13027,6912.0,6,2880.0,6,2,13027.0,2011-08-18 09:39:00,113,0
13028,659.68,3,265.3333333333333,40,0,13028.0,2011-11-17 11:10:00,22,0
13029,1247.5,3,44.666666666666664,8,0,13029.0,2011-11-09 09:13:00,30,0
13030,633.96,2,131.0,76,0,13030.0,2011-11-28 14:30:00,10,0
13032,996.52,3,122.33333333333331,55,0,13032.0,2011-11-01 09:56:00,38,0
13033,190.55,1,83.0,11,0,13033.0,2010-12-17 14:23:00,356,1
13034,642.77,2,184.5,37,0,13034.0,2011-10-16 12:21:00,54,0
13035,886.63,3,209.0,23,0,13035.0,2011-10-13 12:23:00,57,0
13037,881.07,3,143.66666666666666,44,0,13037.0,2011-07-24 15:46:00,137,0
13038,908.46,3,120.0,24,0,13038.0,2011-09-20 14:37:00,79,0
13040,676.99,2,177.5,38,0,13040.0,2011-12-01 10:38:00,8,0
13043,471.57,2,125.5,13,0,13043.0,2011-03-31 12:14:00,253,1
13044,560.47,1,429.0,33,0,13044.0,2011-02-21 15:20:00,290,1
13045,305.28000000000003,1,221.0,18,0,13045.0,2011-09-01 15:04:00,98,0
13046,629.3100000000001,2,132.0,33,0,13046.0,2011-11-09 08:36:00,30,0
13047,3079.1,18,75.27777777777777,106,2,13047.0,2011-11-08 12:10:00,31,0
13048,1780.91,5,242.0,77,0,13048.0,2011-11-25 13:23:00,13,0
13049,656.6800000000001,2,134.0,14,0,13049.0,2011-10-06 15:31:00,63,0
13050,5677.08,28,131.85714285714286,246,2,13050.0,2011-11-30 17:28:00,8,0
13052,348.15000000000003,1,222.0,18,0,13052.0,2011-05-11 14:12:00,211,1
13055,1201.96,4,222.75,74,0,13055.0,2011-10-06 18:57:00,63,0
13058,271.4,3,17.333333333333332,5,0,13058.0,2011-11-15 12:43:00,24,0
13059,183.4,1,35.0,8,0,13059.0,2011-04-04 10:40:00,249,1
13060,307.53,1,123.0,15,0,13060.0,2011-03-31 11:37:00,253,1
13061,248.61,1,107.0,10,0,13061.0,2011-09-28 16:04:00,71,0
13062,346.98,1,343.0,11,0,13062.0,2011-06-01 15:12:00,190,1
13064,1100.64,4,127.75,51,0,13064.0,2011-11-27 12:31:00,12,0
13065,205.86,1,74.0,14,0,13065.0,2010-12-01 16:52:00,372,1
13066,430.9,3,106.66666666666669,48,0,13066.0,2011-11-15 13:39:00,23,0
13067,99.56,1,30.0,14,0,13067.0,2011-09-18 13:38:00,81,0
13068,344.0,2,100.0,1,0,13068.0,2011-11-29 15:00:00,9,0
13069,3697.35,27,201.40740740740745,285,2,13069.0,2011-12-09 08:39:00,0,0
13070,228.8,1,110.0,9,0,13070.0,2011-05-31 13:45:00,191,1
13072,177.15,1,69.0,7,0,13072.0,2011-03-18 08:12:00,266,1
13075,919.61,1,485.0,22,0,13075.0,2011-08-02 10:19:00,129,0
13077,728.02,4,215.5,99,0,13077.0,2011-12-08 19:24:00,0,0
13078,12432.28,43,129.2325581395349,96,2,13078.0,2011-12-08 18:48:00,0,0
13079,220.1,5,12.4,2,0,13079.0,2011-12-05 16:53:00,3,0
13080,58.08,1,120.0,6,0,13080.0,2011-06-13 14:59:00,178,0
13081,27964.48,21,905.7619047619048,511,2,13081.0,2011-12-08 13:13:00,0,0
13082,3595.48,10,431.3,63,0,13082.0,2011-08-05 16:16:00,125,0
13083,303.75,2,93.5,15,0,13083.0,2011-12-05 15:01:00,3,0
13085,272.38,3,36.0,17,0,13085.0,2011-07-05 12:11:00,157,0
13089,57242.33,118,260.22033898305085,636,1,13089.0,2011-12-07 09:02:00,2,0
13090,8689.39,18,121.88888888888889,98,2,13090.0,2011-12-01 12:39:00,8,0
13091,319.82,2,225.0,21,0,13091.0,2011-11-18 16:48:00,20,0
13092,459.83,6,45.166666666666664,19,0,13092.0,2011-09-30 11:18:00,70,0
13093,7741.47,13,303.3076923076923,99,2,13093.0,2011-03-17 17:16:00,266,1
13094,1708.86,16,96.375,4,0,13094.0,2011-11-18 14:07:00,20,0
13095,74.39999999999999,1,144.0,6,0,13095.0,2011-09-30 12:03:00,70,0
13097,5829.07,14,165.07142857142858,215,2,13097.0,2011-11-07 10:43:00,32,0
13098,28658.88,41,388.0731707317073,163,2,13098.0,2011-12-08 14:14:00,0,0
13099,207.36,1,288.0,1,0,13099.0,2011-09-01 17:40:00,98,0
13101,101.19,1,113.0,8,0,13101.0,2011-04-19 14:37:00,233,1
13102,6336.29,27,154.07407407407408,141,2,13102.0,2011-12-08 12:52:00,0,0
13103,243.94,1,82.0,8,0,13103.0,2011-10-31 09:38:00,39,0
13104,1098.48,6,84.0,14,0,13104.0,2011-12-06 13:10:00,2,0
13106,59.5,2,7.0,1,0,13106.0,2011-08-03 11:50:00,128,0
13107,1524.07,5,257.6,54,0,13107.0,2011-10-26 14:52:00,43,0
13108,350.06,1,298.0,10,0,13108.0,2010-12-02 10:35:00,372,1
13109,766.84,5,102.8,41,0,13109.0,2011-12-07 12:38:00,2,0
13110,1451.42,8,47.875,109,0,13110.0,2011-11-08 14:30:00,30,0
13113,10521.55,40,65.025,113,2,13113.0,2011-12-09 12:49:00,0,0
13115,2205.63,14,109.57142857142856,92,2,13115.0,2011-12-01 09:39:00,8,0
13116,485.19,2,145.0,30,0,13116.0,2011-08-14 14:36:00,116,0
13117,984.91,8,118.125,66,0,13117.0,2011-11-18 12:02:00,21,0
13118,1125.0,7,55.57142857142857,68,0,13118.0,2011-11-20 12:46:00,19,0
13120,30.6,1,12.0,1,0,13120.0,2011-04-15 10:19:00,238,1
13121,254.73,2,113.5,50,0,13121.0,2011-03-15 16:51:00,268,1
13122,922.39,2,292.5,54,0,13122.0,2011-09-06 15:53:00,93,0
13124,3708.73,3,701.3333333333334,185,2,13124.0,2011-09-11 12:45:00,89,0
13126,2056.29,10,213.0,124,2,13126.0,2011-12-05 10:00:00,4,0
13127,259.17,1,127.0,15,0,13127.0,2011-09-23 10:26:00,77,0
13130,64.0,1,32.0,2,0,13130.0,2011-09-06 15:30:00,93,0
13131,1039.3,4,110.75,30,0,13131.0,2011-11-16 13:21:00,22,0
13132,77.3,1,20.0,3,0,13132.0,2011-03-23 12:44:00,261,1
13133,109.8,2,16.0,7,0,13133.0,2011-03-11 10:31:00,273,1
13134,1740.63,7,149.14285714285714,94,0,13134.0,2011-09-28 09:22:00,72,0
13135,3096.0,1,4300.0,1,2,13135.0,2011-05-27 10:52:00,196,1
13136,2545.38,11,119.27272727272728,97,0,13136.0,2011-10-20 19:13:00,49,0
13137,3347.39,9,229.77777777777777,346,2,13137.0,2011-11-29 12:09:00,10,0
13138,962.39,6,78.83333333333333,31,0,13138.0,2011-11-17 16:51:00,21,0
13139,5055.79,8,302.25,132,2,13139.0,2011-11-23 13:54:00,15,0
13140,422.47,3,61.666666666666664,40,0,13140.0,2011-08-23 15:33:00,107,0
13141,2385.8,6,257.8333333333333,113,0,13141.0,2011-09-16 09:54:00,84,0
13142,307.09,1,258.0,23,0,13142.0,2011-11-20 16:07:00,18,0
13144,110.95,1,21.0,3,0,13144.0,2011-01-11 11:15:00,332,1
13145,614.77,5,28.4,5,0,13145.0,2011-10-31 12:45:00,39,0
13146,222.41,1,152.0,16,0,13146.0,2011-11-13 15:29:00,25,0
13147,712.8000000000001,4,36.0,1,0,13147.0,2011-11-29 13:59:00,9,0
13148,3276.39,17,104.82352941176472,238,2,13148.0,2011-11-10 15:23:00,28,0
13149,1676.06,4,320.0,76,0,13149.0,2011-11-25 13:09:00,13,0
13151,1241.07,2,179.5,73,0,13151.0,2011-05-20 12:55:00,202,1
13153,486.22,1,418.0,15,0,13153.0,2011-12-04 12:14:00,5,0
13154,-611.86,1,-1.0,1,0,13154.0,2011-07-18 15:21:00,143,0
13155,965.86,4,123.75,67,0,13155.0,2011-11-06 15:41:00,32,0
13157,1721.57,5,286.0,69,0,13157.0,2011-10-21 13:50:00,48,0
13158,1201.06,4,196.0,59,0,13158.0,2011-09-06 11:58:00,94,0
13159,1370.0,5,208.6,114,0,13159.0,2011-12-01 11:20:00,8,0
13160,91.8,1,56.0,4,0,13160.0,2011-11-17 13:07:00,21,0
13161,112.75,1,29.0,8,0,13161.0,2011-01-30 14:03:00,312,1
13162,1644.99,5,332.6,74,0,13162.0,2011-08-09 15:59:00,121,0
13165,1021.48,2,688.0,40,0,13165.0,2011-10-24 15:05:00,45,0
13166,396.65,2,102.5,39,0,13166.0,2011-03-02 14:28:00,281,1
13167,791.33,4,196.25,51,0,13167.0,2011-11-21 12:24:00,18,0
13168,1282.96,5,132.8,102,0,13168.0,2011-11-03 12:56:00,35,0
13169,712.88,2,136.0,11,0,13169.0,2011-10-07 12:11:00,63,0
13170,107.64,1,138.0,29,0,13170.0,2011-11-13 12:19:00,26,0
13171,426.81,5,45.4,37,0,13171.0,2011-12-01 15:06:00,7,0
13173,353.65,2,138.5,41,0,13173.0,2011-12-05 15:51:00,3,0
13174,2567.85,3,414.6666666666667,228,2,13174.0,2011-11-23 14:35:00,15,0
13176,479.83,1,446.0,66,0,13176.0,2011-10-24 15:43:00,45,0
13177,282.45,1,91.0,17,0,13177.0,2011-10-06 09:56:00,64,0
13178,5725.47,11,324.54545454545456,95,2,13178.0,2011-11-13 16:14:00,25,0
13182,121.18,1,201.0,11,0,13182.0,2011-10-25 13:46:00,44,0
13183,3957.78,9,245.33333333333337,51,0,13183.0,2011-12-02 10:30:00,7,0
13184,1614.13,12,135.33333333333334,138,2,13184.0,2011-11-25 12:02:00,14,0
13185,71.4,1,12.0,1,0,13185.0,2011-03-17 11:56:00,267,1
13186,1539.69,5,160.8,69,0,13186.0,2011-10-31 11:40:00,39,0
13187,236.02,1,95.0,37,0,13187.0,2011-01-06 18:57:00,336,1
13188,114.6,1,25.0,2,0,13188.0,2011-11-28 15:28:00,10,0
13189,260.68,2,421.0,29,0,13189.0,2011-11-21 10:39:00,18,0
13192,911.94,2,297.5,57,0,13192.0,2011-09-05 14:13:00,94,0
13193,104.23,1,41.0,22,0,13193.0,2011-10-09 14:30:00,60,0
13194,60.7,1,26.0,3,0,13194.0,2011-07-27 09:01:00,135,0
13196,1797.78,4,306.0,97,0,13196.0,2011-11-28 13:54:00,10,0
13198,3384.09,8,330.625,200,2,13198.0,2011-11-29 15:17:00,9,0
13199,9803.96,39,158.25641025641025,48,2,13199.0,2011-12-06 12:30:00,3,0
13200,870.09,4,129.0,42,0,13200.0,2011-11-20 15:35:00,18,0
13203,869.46,4,200.0,56,0,13203.0,2011-11-30 10:45:00,9,0
13207,250.26,2,65.0,7,0,13207.0,2011-11-24 14:52:00,14,0
13208,1185.08,7,111.42857142857144,124,0,13208.0,2011-10-12 09:54:00,58,0
13209,5789.56,11,381.45454545454544,255,2,13209.0,2011-11-09 13:54:00,29,0
13210,353.48,1,316.0,22,0,13210.0,2011-09-07 08:18:00,93,0
13211,1088.92,3,274.6666666666667,45,0,13211.0,2011-11-29 14:43:00,9,0
13212,776.03,4,76.5,128,0,13212.0,2011-11-30 15:12:00,8,0
13213,1518.43,6,226.16666666666663,82,0,13213.0,2011-10-14 11:42:00,56,0
13216,333.74,1,297.0,5,0,13216.0,2011-03-17 12:18:00,267,1
13217,133.62,5,22.8,3,0,13217.0,2011-08-09 15:32:00,121,0
13218,62.63999999999999,1,88.0,5,0,13218.0,2011-08-04 16:59:00,126,0
13220,819.29,4,49.0,18,0,13220.0,2011-09-22 13:38:00,77,0
13221,847.41,2,122.0,62,0,13221.0,2011-04-13 16:58:00,239,1
13223,163.20000000000002,2,44.0,5,0,13223.0,2011-05-23 13:03:00,199,1
13224,2150.85,3,504.0,101,0,13224.0,2011-10-10 15:00:00,59,0
13225,6356.74,8,424.75,23,0,13225.0,2011-12-06 13:29:00,2,0
13226,108.21,1,80.0,16,0,13226.0,2011-03-11 14:35:00,272,1
13227,257.7,1,99.0,9,0,13227.0,2011-05-22 11:47:00,201,1
13228,358.0,1,200.0,2,0,13228.0,2011-09-19 14:28:00,80,0
13229,160.95000000000002,1,63.0,10,0,13229.0,2011-04-28 12:07:00,225,1
13230,2666.43,15,99.06666666666666,393,2,13230.0,2011-12-05 16:03:00,3,0
13232,1322.3,7,109.42857142857144,147,2,13232.0,2011-11-27 10:39:00,12,0
13233,605.12,2,502.0,43,0,13233.0,2011-09-26 13:25:00,73,0
13235,43.270000000000024,2,209.0,54,0,13235.0,2011-05-12 09:48:00,211,1
13236,727.27,3,137.0,34,0,13236.0,2011-11-15 12:50:00,24,0
13238,680.83,5,59.2,20,0,13238.0,2011-11-28 15:30:00,10,0
13239,329.56,1,363.0,22,0,13239.0,2011-03-23 10:25:00,261,1
13240,651.8,4,73.75,59,0,13240.0,2011-09-04 14:08:00,95,0
