customer_id,total_revenue,total_invoices,avg_basket_size,unique_products
16863,481.35,4,98.0,25
16866,207.74,3,20.0,10
16869,789.02,5,115.4,113
16871,2761.4900000000002,7,178.57142857142858,131
16872,680.0200000000001,3,200.0,5
16873,7066.31,10,382.5,179
16875,2023.47,9,116.0,94
16877,844.12,6,76.0,111
16878,0.0,2,0.0,3
16880,1450.58,7,105.28571428571429,121
16881,432.0,1,600.0,1
16882,705.12,3,141.33333333333334,39
16883,272.48,2,51.5,33
16884,429.84000000000003,2,160.0,26
16885,407.98,3,52.666666666666664,82
16887,166.83,1,150.0,35
16889,1575.82,3,307.3333333333333,112
16891,723.84,5,51.8,166
16892,489.49,7,33.142857142857146,88
16893,144.24,1,61.0,44
16895,183.53,1,80.0,57
16897,213.03,3,19.333333333333332,37
16898,436.68,4,94.75,151
16899,1271.06,6,86.66666666666667,80
16900,187.69,5,144.6,79
16902,1679.38,1,607.0,43
16903,330.65,1,226.0,50
16904,3631.86,16,123.1875,387
16905,2796.92,8,146.125,117
16906,536.54,4,64.5,74
16907,928.76,5,57.2,89
16909,364.14,2,217.0,18
16910,1508.96,8,110.5,318
16912,2508.87,14,72.14285714285714,89
16913,113.44,1,82.0,8
16914,167.14000000000001,1,101.0,25
16915,621.6800000000001,6,22.0,46
16916,547.66,2,212.0,129
16917,391.52,1,232.0,9
16918,1019.14,7,98.85714285714286,97
16919,2592.25,11,127.54545454545455,141
16921,143.18,1,144.0,50
16923,6308.31,26,116.5,316
16924,718.08,4,110.5,69
16926,230.25,1,35.0,14
16927,543.05,3,331.0,5
16928,2602.45,19,103.0,72
16929,1295.39,7,132.71428571428572,51
16930,378.89,3,113.0,47
16931,4527.13,21,148.14285714285714,448
16932,130.93,1,72.0,44
16933,520.18,5,55.0,44
16934,905.53,2,195.5,59
16936,261.9,1,171.0,56
16938,1854.53,5,201.4,212
16940,3038.94,3,718.3333333333334,226
16942,1862.32,10,79.2,159
16943,816.73,3,48.333333333333336,23
16945,4345.5,19,143.42105263157896,137
16947,406.48,1,312.0,21
16948,435.02000000000004,3,538.0,15
16949,1161.27,7,112.85714285714286,57
16950,1174.3600000000001,3,214.0,39
16951,1262.75,4,326.5,73
16952,167.61,2,46.0,16
16953,20.8,1,10.0,1
16954,2085.08,9,117.11111111111111,40
16955,493.67,5,49.2,18
16956,292.34,2,56.0,16
16957,416.64,2,86.0,15
16959,117.35000000000001,1,49.0,7
16960,507.05,3,101.33333333333333,92
16961,234.17,1,125.0,14
16963,110.55000000000001,1,35.0,7
16965,201.19,1,291.0,26
16966,2148.47,10,197.8,9
16967,319.02,1,333.0,21
16968,439.43,2,163.0,31
16969,650.41,3,272.0,42
16971,230.51,2,34.5,41
16976,251.52,1,88.0,2
16978,344.33,1,166.0,39
16979,1801.58,8,106.375,64
16980,999.21,2,363.5,71
16982,384.06,1,182.0,22
16983,1888.16,8,164.0,112
16984,4205.16,5,457.8,354
16985,5461.62,11,166.36363636363637,62
16986,1873.2,2,520.0,3
16987,1571.85,7,55.42857142857143,74
16988,126.11999999999999,1,43.0,7
16989,1133.25,6,205.5,7
16990,179.0,1,100.0,1
16992,1601.8600000000001,6,142.83333333333334,85
16995,-1.25,1,-1.0,1
16996,1427.46,9,59.333333333333336,14
16997,702.0,3,120.0,7
16998,287.02000000000004,6,12.166666666666666,2
16999,484.82,2,147.0,21
17001,3989.57,11,196.72727272727272,75
17002,1487.78,4,169.5,41
17004,1312.14,2,385.5,38
17006,781.78,4,68.0,37
17007,877.4300000000001,7,83.85714285714286,50
17010,185.46,2,58.0,11
17011,270.9,1,186.0,15
17014,557.73,4,58.75,63
17015,1834.8600000000001,3,658.3333333333334,182
17017,8574.11,27,244.92592592592592,88
17018,920.1,2,88.0,15
17019,1208.02,4,196.0,166
17022,71.0,1,108.0,7
17024,95.85,3,23.0,2
17025,357.77,3,78.33333333333333,8
17026,154.82999999999998,2,48.5,4
17027,797.96,7,54.285714285714285,110
17029,716.0,2,200.0,1
17030,146.87,1,146.0,11
17031,380.35,2,117.5,19
17033,1030.1399999999999,3,250.0,24
17034,734.5699999999999,4,101.5,28
17035,388.33,3,67.0,27
17037,1253.22,2,326.0,75
17038,112.4,1,28.0,22
17040,449.73,1,181.0,15
17041,1055.69,4,230.75,59
17042,1036.58,5,198.0,74
17043,1735.18,4,249.5,100
17044,897.4300000000001,3,162.33333333333334,8
17045,339.44,3,35.333333333333336,20
17046,642.02,1,510.0,22
17047,1100.9,3,177.66666666666666,59
17048,864.32,6,79.0,41
17049,5589.83,11,242.36363636363637,201
17050,3153.2400000000002,6,262.5,169
17051,230.69,1,167.0,40
17052,349.9,1,199.0,72
17053,496.38,2,60.5,13
17054,1353.83,6,133.66666666666666,64
17058,1179.89,3,197.33333333333334,51
17059,3050.82,5,366.8,292
17060,234.24,1,216.0,5
17061,5116.13,12,123.66666666666667,57
17062,529.43,5,83.2,53
17063,1421.59,11,69.36363636363636,66
17064,852.5,3,105.0,53
17065,-112.35,1,-1.0,1
17068,4531.34,22,97.9090909090909,116
17069,2655.2200000000003,13,114.0,111
17070,304.24,1,131.0,62
17071,2385.48,14,84.42857142857143,102
17073,1427.99,4,186.75,142
17075,813.77,5,57.8,62
17076,841.0799999999999,3,98.33333333333333,17
17078,378.2,2,394.0,28
17079,118.80000000000001,1,24.0,2
17080,285.5,3,54.666666666666664,8
17081,288.91,2,38.5,55
17082,2003.85,2,524.5,75
17083,1405.78,3,257.3333333333333,24
17084,2712.71,2,817.0,146
17085,1550.8,6,130.5,116
17086,2050.08,6,309.8333333333333,76
17088,1991.01,4,217.0,96
17090,1966.65,8,112.5,45
17091,3802.81,10,174.3,119
17092,1746.43,4,280.0,99
17094,270.2,2,74.0,14
17095,1088.2,6,102.16666666666667,70
17096,992.6800000000001,7,47.42857142857143,46
17097,924.4,9,49.888888888888886,153
17100,971.74,2,400.0,65
17101,1621.73,4,203.75,28
17102,25.5,1,2.0,1
17105,665.78,2,346.5,80
17107,10263.43,7,640.4285714285714,269
17109,821.86,8,67.375,107
17110,163.3,1,50.0,12
17111,231.61,1,282.0,29
17114,732.26,10,20.0,85
17115,806.9,5,73.6,33
17117,116.2,1,68.0,9
17118,157.02,1,154.0,10
17119,593.61,3,109.0,35
17120,307.46,1,120.0,18
17122,138.32,1,80.0,7
17123,345.3,1,246.0,9
17124,294.24,1,129.0,31
17125,211.75,1,276.0,34
17126,947.7,7,108.14285714285714,189
17128,157.09,1,76.0,14
17131,2295.7200000000003,5,190.8,78
17133,4892.240000000001,7,390.0,13
17134,413.2,2,49.0,21
17135,1139.73,7,174.85714285714286,34
17138,380.5,1,126.0,24
17139,10567.87,15,343.8,309
17140,441.48,1,280.0,16
17142,579.0,1,81.0,15
17144,984.57,2,241.5,42
17146,749.78,3,70.66666666666667,33
17147,1679.64,6,146.33333333333334,70
17148,124.88,1,82.0,9
17152,1503.5,4,119.25,9
17153,213.78,1,104.0,14
17154,329.34,1,490.0,23
17155,251.70000000000002,2,121.0,19
17157,306.55,3,56.333333333333336,11
17158,1266.97,3,259.3333333333333,53
17159,1534.73,4,277.5,96
17160,3518.03,6,476.0,111
17162,1707.21,11,90.9090909090909,81
17163,293.1,2,33.0,3
17164,2466.4,8,187.5,92
17165,158.68,1,100.0,10
17166,189.49,3,25.0,11
17169,816.88,4,129.75,51
17171,224.91,1,185.0,16
17172,313.26,2,239.5,16
17173,3755.65,9,124.55555555555556,36
17174,59.9,1,41.0,4
17175,1430.94,5,173.0,42
17176,306.13,1,170.0,15
17179,711.79,3,96.66666666666667,56
17180,768.32,6,111.16666666666667,91
17181,239.92000000000002,2,120.5,23
17183,3286.9100000000003,8,158.0,42
17186,144.0,2,100.0,1
17187,203.95,1,144.0,10
17188,2275.58,9,144.55555555555554,71
17189,377.5,2,110.5,52
17190,249.74,3,53.333333333333336,19
17191,2041.18,7,160.85714285714286,163
17193,1674.46,9,137.55555555555554,17
17194,237.62,2,58.5,26
17197,1013.01,1,191.0,29
17198,669.12,3,115.33333333333333,89
17201,289.78,1,231.0,38
17203,3556.28,6,473.6666666666667,116
17204,1352.91,9,65.44444444444444,47
17205,384.08,1,884.0,13
17206,204.24,1,76.0,7
17211,2291.59,9,142.0,150
17212,226.85,1,147.0,4
17213,2741.08,11,106.0909090909091,85
17214,961.67,7,37.42857142857143,79
17217,113.5,1,24.0,9
17218,1921.53,10,91.9,146
17219,112.53,1,87.0,24
17220,3144.96,14,133.5,303
17221,334.48,2,143.5,59
17222,328.65,1,122.0,27
17223,403.37,2,51.0,43
17226,393.49,1,406.0,21
17227,865.07,6,113.0,28
17228,1897.77,8,191.0,140
17229,318.76,2,92.5,39
17230,3466.67,11,141.1818181818182,51
17231,3021.12,14,119.5,294
17232,417.77,2,101.0,30
17233,190.88,1,131.0,25
17234,149.89,1,55.0,14
17235,550.06,2,112.0,24
17236,905.73,6,78.16666666666667,88
17237,314.69,2,52.5,18
17238,3558.73,17,101.17647058823529,297
17239,379.95,2,74.5,15
17242,1135.04,2,305.5,30
17243,8393.95,30,109.6,180
17244,954.9,1,616.0,31
17245,171.45,1,75.0,9
17247,275.89,1,103.0,53
17248,312.05,1,209.0,68
17250,381.32,2,83.0,55
17251,269.83,1,108.0,37
17252,348.91,2,96.0,86
17253,178.26,1,43.0,18
17254,271.19,2,125.5,100
17255,264.05,2,104.5,69
17256,222.15,2,67.0,12
17259,557.98,2,186.5,104
17262,1253.3600000000001,5,73.4,9
17263,63.44,1,36.0,23
17265,538.8,2,191.0,106
17266,262.59,3,39.333333333333336,60
17267,317.2,2,79.0,37
17268,763.64,4,211.0,3
17272,2144.53,5,355.2,70
17274,103.32,1,75.0,24
17277,1065.35,2,215.0,67
17278,246.04,1,179.0,15
17279,181.93,1,46.0,8
17282,1684.01,3,621.6666666666666,79
17284,1627.23,7,193.28571428571428,229
17286,151.37,1,117.0,44
17287,1049.06,7,79.42857142857143,88
17288,1391.34,7,170.28571428571428,118
17289,885.11,4,122.0,86
17290,509.02,2,194.0,92
17291,550.8000000000001,1,72.0,1
17293,1835.21,9,124.88888888888889,93
17295,547.0,3,97.66666666666667,53
17297,128.18,1,65.0,49
17298,498.42,2,193.5,30
17299,656.61,4,167.0,50
17301,163.24,1,137.0,59
17302,1119.93,6,95.5,68
17303,250.04,1,144.0,53
17306,8600.73,21,546.1904761904761,13
17307,-152.64000000000001,1,-144.0,1
17309,79.0,1,40.0,11
17311,1384.85,2,502.5,55
17312,644.3,3,124.0,11
17313,2288.13,2,691.0,24
17314,2514.76,11,171.27272727272728,120
17315,6157.77,43,88.30232558139535,259
17317,2524.02,5,214.8,8
17320,1200.6200000000001,3,211.33333333333334,57
17321,639.26,2,177.0,94
17323,889.01,9,83.33333333333333,125
17324,986.48,4,210.75,43
17325,96.8,1,60.0,6
17329,523.11,2,71.0,29
17330,363.90000000000003,2,60.0,5
17331,175.2,1,16.0,1
17333,494.25,1,375.0,28
17334,306.6,3,104.66666666666667,11
17337,1863.93,7,168.0,421
17338,6242.03,10,291.8,390
17339,243.36,2,76.0,9
17340,11891.18,16,368.875,231
17341,657.24,3,142.66666666666666,147
17343,193.64,1,56.0,17
17344,157.62,1,65.0,31
17345,481.66,4,77.5,70
17346,2535.03,16,98.4375,299
17347,228.96,1,216.0,1
17348,1140.64,5,278.2,180
17349,98.25,1,102.0,8
17350,1238.44,5,141.4,66
17351,587.15,3,37.666666666666664,22
17353,1740.0,2,600.0,5
17354,1294.06,1,946.0,15
17356,178.22,1,166.0,19
17357,372.36,2,73.5,41
17358,351.96,2,93.5,55
17359,84.3,1,53.0,13
17360,529.99,3,105.33333333333333,113
17361,469.45,3,51.333333333333336,26
17362,312.23,2,95.5,30
17364,4412.59,12,221.16666666666666,288
17365,4551.06,8,577.875,278
17367,167.55,1,149.0,33
17368,1018.72,9,67.33333333333333,93
17370,446.18,4,135.0,31
17371,418.4,3,50.333333333333336,83
17372,1324.53,8,92.75,215
17373,646.92,4,102.0,47
17374,495.77,2,42.5,24
17375,372.5,4,90.25,65
17376,203.2,2,43.0,23
17377,3844.7200000000003,21,96.23809523809524,191
17379,339.34,1,563.0,71
17381,20272.43,30,854.8666666666667,40
17382,65.4,1,25.0,2
17383,193.39,1,148.0,49
17384,336.40000000000003,2,44.0,12
17385,250.29,1,191.0,42
17386,2686.42,6,317.0,23
17387,730.31,2,256.0,71
17388,1259.56,4,267.0,13
17389,31300.079999999998,43,172.7906976744186,48
17391,508.8,2,240.0,2
17392,398.34000000000003,2,125.0,53
17394,203.86999999999998,1,241.0,4
17396,7330.8,8,250.625,24
17397,681.41,2,125.0,88
17398,653.38,3,103.33333333333333,30
17400,2068.02,5,214.4,175
17402,2633.85,13,53.92307692307692,33
17403,263.92,1,111.0,32
17404,30300.82,18,1795.7777777777778,111
17405,967.22,5,141.0,77
17406,1885.47,5,152.0,99
17408,32.65,1,3.0,2
17409,771.85,2,52.5,13
17410,1214.72,5,123.2,57
17411,748.94,4,74.5,41
17412,1258.06,7,105.42857142857143,48
17414,778.0,2,1050.0,5
17415,507.84,1,114.0,14
17416,6838.34,9,474.0,186
17418,463.46000000000004,2,144.5,29
17419,4200.97,14,133.71428571428572,155
17420,598.83,3,88.33333333333333,28
17422,1853.13,10,219.5,93
17423,663.63,4,105.25,26
17425,759.17,2,203.5,42
17426,5022.26,7,440.2857142857143,179
17427,100.8,1,34.0,2
17428,17078.45,33,285.90909090909093,255
17429,512.12,4,154.0,36
17430,265.76,2,95.0,14
17431,400.1,1,285.0,41
17432,365.76,2,103.5,44
17433,299.86,1,183.0,53
17434,2333.42,9,187.22222222222223,100
17436,216.29999999999998,2,45.0,7
17438,378.3,2,50.0,17
17440,177.1,5,46.4,3
17442,2210.2599999999998,10,149.0,97
17443,534.24,1,504.0,1
17444,2940.04,3,706.3333333333334,132
17446,120.9,2,99.0,6
17447,541.53,2,221.5,33
17448,-4287.63,1,-1.0,1
17449,2500.26,8,139.125,178
17450,187599.49,55,1254.7818181818182,127
17451,1648.95,10,117.8,83
17453,486.71999999999997,2,109.5,19
17454,517.53,4,60.75,57
17455,131.70000000000002,1,66.0,8
17456,249.86,1,222.0,17
17457,1737.7,5,165.2,14
17458,311.5,1,166.0,52
17459,649.4,2,267.5,88
17460,452.63,8,22.0,18
17461,735.82,3,256.6666666666667,104
17462,662.94,3,74.66666666666667,25
17463,1840.63,6,178.5,162
17464,289.96,1,220.0,9
17466,763.28,2,153.0,41
17468,137.0,2,58.0,5
17469,1843.06,6,129.66666666666666,61
17470,1125.07,5,335.0,67
17472,678.59,3,149.33333333333334,142
17475,194.37,1,178.0,14
17480,506.51,2,168.0,29
17481,1249.34,5,212.0,69
17483,414.04,3,63.666666666666664,18
17486,396.87,1,191.0,24
17489,376.64,2,214.0,28
17490,1926.8799999999999,11,92.81818181818181,64
17491,3541.92,11,182.9090909090909,72
17492,374.57,1,155.0,12
17495,497.56,2,114.5,21
17496,271.05,1,79.0,10
17498,272.22,1,394.0,17
17499,622.88,1,711.0,40
17500,1138.0,3,5.666666666666667,3
17501,288.6,2,80.0,18
17502,689.1,4,94.0,25
17503,558.96,2,243.0,36
17504,2745.28,10,145.6,112
17505,1145.84,2,278.0,48
17506,294.29,2,68.0,14
17507,598.08,2,176.5,79
17508,387.31,1,289.0,22
17509,6069.24,11,318.90909090909093,75
17510,308.48,1,214.0,20
17511,88125.38,46,1369.8260869565217,467
17512,2920.04,11,250.1818181818182,61
17513,513.2,1,254.0,6
17514,208.65,1,135.0,40
17515,632.77,4,59.5,49
17516,758.43,5,81.8,113
17517,153.94,1,102.0,11
17519,1839.07,7,176.14285714285714,60
17520,546.81,1,365.0,30
17521,721.96,4,129.5,38
17522,1058.91,5,204.0,59
17523,646.49,4,216.75,25
17524,145.0,1,90.0,6
17525,422.7,1,82.0,9
17526,706.7,8,32.125,17
17527,888.86,6,77.16666666666667,45
17528,3530.72,11,192.0,183
17530,2342.19,10,149.3,306
17531,293.45,2,67.5,15
17534,223.35999999999999,1,103.0,9
17535,164.4,1,136.0,13
17536,76.5,1,6.0,3
17537,887.67,2,349.5,74
17538,98.42,1,134.0,9
17540,570.4,3,64.33333333333333,20
17542,166.4,1,131.0,24
17545,637.22,3,111.66666666666667,122
17547,-11.8,1,-4.0,2
17548,-141.48,3,-44.0,12
17549,148.86,2,105.0,5
17550,267.16,3,28.666666666666668,42
17551,290.34,1,142.0,39
17552,909.96,6,118.0,45
17553,1487.6,1,1048.0,2
17554,1926.95,5,352.0,58
17555,470.66,2,171.5,101
17556,157.9,1,101.0,6
17557,541.46,3,102.0,27
17560,854.95,5,130.2,22
17561,163.98,1,138.0,44
17562,1107.38,8,101.625,48
17564,454.01,3,48.666666666666664,38
17566,786.59,2,221.0,113
17567,4012.56,10,242.8,110
17569,344.14,1,159.0,29
17571,1329.99,4,207.0,247
17572,226.75000000000003,4,23.75,7
17573,362.9,4,75.5,24
17574,185.65,1,77.0,8
17576,3384.6,22,87.0,245
17578,124.74,2,45.0,5
17579,435.6,4,63.5,46
17580,215.72,3,29.333333333333332,43
17581,10716.31,31,188.67741935483872,231
17582,173.62,1,122.0,28
17584,1227.3,3,148.66666666666666,30
17585,1103.37,4,410.75,176
17588,1240.2,3,225.33333333333334,19
17589,2396.67,4,406.25,172
17590,1429.98,3,266.6666666666667,162
17591,2158.41,8,122.625,81
17593,3862.29,6,508.0,190
17594,993.18,2,275.0,42
17595,386.69,2,114.0,68
17596,2717.65,7,605.0,168
17597,2044.3700000000001,1,1176.0,55
17600,161.67000000000002,1,144.0,13
17601,116.01,1,103.0,9
17602,4811.22,8,502.0,335
17603,-1165.3,5,-6.2,12
17604,309.36,2,84.5,57
17608,191.23,2,112.5,54
17609,1058.92,6,114.66666666666667,199
17611,3910.97,19,133.3684210526316,440
17612,1992.76,10,178.7,117
17613,4461.77,17,143.76470588235293,211
17614,385.48,1,233.0,97
17615,329.6,3,46.666666666666664,13
17616,571.2,3,74.66666666666667,1
17618,926.03,3,106.0,56
17619,210.35999999999999,1,119.0,71
17620,81.44,1,60.0,4
17621,1336.1,4,127.5,25
17623,527.0500000000001,1,265.0,33
17624,843.48,2,277.0,49
17625,1964.02,4,287.25,223
17628,75.75,1,79.0,5
17629,1784.12,9,180.11111111111111,106
17630,503.59999999999997,2,79.0,24
17631,528.33,3,111.33333333333333,39
17633,1242.34,6,105.0,60
17634,2358.59,9,93.11111111111111,209
17636,265.93,2,88.0,20
17637,547.0600000000001,2,140.0,35
17639,108.5,1,49.0,7
17640,621.66,1,250.0,5
17642,712.29,2,237.0,34
17643,101.55,1,71.0,8
17644,2768.98,17,102.41176470588235,103
17646,995.6600000000001,4,80.0,46
17647,133.06,1,30.0,7
17648,1789.55,5,97.2,81
17649,861.74,2,199.0,52
17650,166.08,1,150.0,8
17651,3886.67,14,221.42857142857142,149
17652,4737.13,18,137.72222222222223,118
17653,1175.88,5,280.2,44
17654,117.55,1,41.0,22
17655,2571.7400000000002,8,119.5,66
17656,1674.69,5,279.8,67
17658,485.88,3,174.0,17
17659,2954.75,14,106.14285714285714,127
17660,177.05,1,119.0,37
17663,1788.27,9,88.11111111111111,63
17664,604.64,2,302.0,41
17666,728.16,2,298.0,14
17667,2055.51,5,207.4,85
17668,347.75,2,46.5,14
17669,3406.7200000000003,7,273.7142857142857,45
17670,205.70000000000002,1,110.0,11
17671,1284.08,6,109.83333333333333,40
17672,3106.62,4,418.0,105
17673,1577.63,7,207.57142857142858,118
17674,551.04,2,336.0,19
17675,20098.1,41,201.90243902439025,240
17676,1366.77,7,131.57142857142858,50
17677,16201.37,43,226.09302325581396,179
17678,298.11,1,207.0,16
17679,1992.1100000000001,2,364.5,29
17680,184.4,1,96.0,11
17682,2459.33,7,195.0,48
17684,239.41,1,145.0,15
17685,3117.6800000000003,7,270.0,88
17686,5739.46,7,354.0,205
17690,4709.45,16,109.875,186
17691,290.40000000000003,2,67.0,18
17692,733.44,5,133.2,34
17693,187.02,3,76.33333333333333,16
17694,283.12,1,184.0,15
17695,765.34,2,389.5,30
17696,2201.05,14,123.57142857142857,79
17697,338.95,1,93.0,19
17698,154.95,1,93.0,8
17700,2508.89,6,210.16666666666666,118
17701,417.95,1,109.0,24
17702,1719.72,6,220.0,62
17703,798.74,3,196.66666666666666,47
17704,885.19,2,171.5,27
17705,1781.12,10,95.7,63
17706,10097.37,22,174.22727272727272,270
17707,152.4,2,72.0,3
17708,263.33,2,45.0,28
17709,137.45000000000002,1,17.0,7
17711,385.1,2,123.0,22
17712,522.91,1,215.0,29
17714,153.0,1,92.0,10
17715,326.4,1,384.0,1
17716,5505.79,12,250.33333333333334,172
17718,139.35,1,83.0,6
17719,5367.8,18,136.38888888888889,111
17720,1195.94,4,144.0,39
17722,2380.64,6,262.0,112
17723,3276.4,6,132.0,4
17724,995.65,4,72.25,38
17725,3371.13,14,152.92857142857142,115
17727,1042.55,2,319.5,66
17728,2515.68,5,292.8,154
17730,5288.83,15,237.8,127
17731,878.2,5,78.4,54
17732,303.97,1,93.0,18
17733,692.19,2,231.5,33
17734,700.63,3,140.66666666666666,40
17735,13110.02,19,444.1578947368421,319
17736,337.49,4,59.25,24
17737,168.24,2,54.0,8
17738,1863.35,5,205.4,89
17739,2786.05,8,107.0,29
17742,355.11,2,44.5,13
17744,2291.08,7,482.2857142857143,111
17746,98.8,2,13.0,6
17747,64.65,2,5.5,1
17749,674.52,2,160.0,33
17750,1682.4,9,407.55555555555554,101
17752,80.64,1,192.0,1
17754,1620.64,6,290.0,82
17757,5524.09,31,106.3225806451613,275
17758,3365.06,8,254.625,310
17759,768.96,3,217.0,82
17760,287.59,2,119.5,25
17761,712.78,1,398.0,19
17763,15.0,1,12.0,1
17764,772.55,2,175.5,71
17765,347.26,3,45.333333333333336,51
17767,271.2,1,128.0,21
17768,1901.9,3,352.6666666666667,77
17769,3872.64,12,151.58333333333334,200
17770,1143.27,5,73.0,33
17771,245.39,2,143.0,51
17772,173.45,2,27.5,50
17774,1191.63,5,100.4,124
17775,56.4,1,72.0,3
17777,630.57,3,162.0,141
17779,631.52,5,78.2,73
17781,188.02,2,17.0,12
17783,283.47,2,177.0,67
17785,131.94,1,67.0,13
17786,254.71,2,91.5,57
17787,1790.54,4,223.0,94
17788,1117.9,2,105.5,3
17789,225.9,1,74.0,14
17790,1953.05,14,59.0,121
17791,106.1,1,46.0,10
17793,290.27,1,220.0,49
17795,337.63,2,148.5,43
17796,685.05,4,43.75,63
17797,780.43,3,166.0,102
17799,2969.38,11,157.0,280
17800,1174.71,9,80.55555555555556,51
17802,1239.24,4,184.25,105
17805,512.3100000000001,1,478.0,10
17806,546.04,1,727.0,43
17809,4627.62,15,134.33333333333334,47
17811,7484.91,51,79.0,359
17812,634.43,4,72.0,113
17813,1603.09,7,100.14285714285714,297
17816,36.56,4,7.5,16
17817,378.83,3,21.333333333333332,32
17819,3661.07,8,128.375,36
17820,-24.05,2,-2.5,5
17824,298.4,1,408.0,13
17827,1965.3600000000001,5,244.8,190
17828,1599.97,9,71.22222222222223,54
17829,889.24,1,496.0,30
17830,398.7,3,30.666666666666668,18
17831,35.400000000000006,1,12.0,2
17832,155.37,1,208.0,61
17835,342.24,3,114.66666666666667,45
17836,102.71,1,82.0,23
17837,1485.98,10,50.4,110
17838,2197.4,6,228.16666666666666,96
17839,295.35,1,241.0,50
17841,38884.13,169,129.52662721893492,1331
17843,200.68,1,89.0,36
17844,51.56,1,52.0,5
17846,2033.1,1,1.0,1
17848,901.2,9,44.22222222222222,41
17849,605.8,4,28.5,14
17850,5348.93,35,48.885714285714286,24
17852,114.34,2,26.5,21
17854,311.26,2,42.0,15
17855,208.97,1,197.0,17
17856,1393.79,6,137.66666666666666,12
17857,26763.34,25,763.44,19
17858,5116.66,12,224.25,101
17859,141.92000000000002,1,102.0,23
17860,213.3,1,89.0,49
17861,2047.33,9,218.22222222222223,172
17862,330.9,1,100.0,11
17863,3160.0,6,439.6666666666667,110
17864,504.59,3,222.66666666666666,70
17865,10161.04,27,211.11111111111111,191
17866,325.7,2,86.5,9
17867,532.42,8,25.125,62
17869,428.18,5,22.2,37
17870,1780.55,13,99.76923076923077,214
17871,155.9,1,182.0,10
17873,1743.96,6,162.5,24
17874,658.26,7,29.857142857142858,37
17877,237.61,1,98.0,12
17878,379.45,1,401.0,26
17879,178.51999999999998,1,45.0,6
17880,458.92,1,314.0,26
17881,133.35,1,32.0,8
17883,621.71,4,90.75,133
17884,686.67,4,203.25,107
17885,152.54,1,106.0,50
17886,867.18,3,154.66666666666666,93
17887,111.35,1,30.0,10
17888,462.63,10,41.8,60
17889,201.37,2,38.5,20
17890,584.79,2,200.5,88
17891,203.86,1,393.0,34
17892,244.1,3,36.333333333333336,27
17893,107.21,1,149.0,15
17894,1114.76,8,50.25,127
17895,95.45,1,127.0,15
17896,256.32,1,288.0,2
17897,493.81,4,51.5,100
17898,152.06,2,95.0,27
17899,148.35,1,166.0,29
17900,15.0,4,0.25,4
17901,110.38,1,24.0,19
17904,165.82,2,28.0,33
17905,798.99,4,101.5,33
17906,72.9,1,26.0,12
17908,202.48,1,161.0,51
17911,366.23,1,223.0,39
17912,294.66,6,30.333333333333332,35
17913,374.6,2,123.5,55
17914,316.06,1,447.0,72
17917,320.93,3,56.666666666666664,77
17919,1304.04,1,756.0,23
17920,3971.38,17,139.8235294117647,407
17921,819.39,4,105.75,114
17923,207.50000000000003,1,50.0,1
17924,2908.28,13,88.0,27
17925,244.08,1,72.0,1
17926,397.29,2,153.0,17
17928,212.54,2,70.0,23
17929,834.5,5,21.4,4
17930,1740.48,5,318.8,26
17931,402.46000000000004,2,123.5,63
17932,1331.57,3,263.0,84
17934,704.25,2,239.0,21
17935,145.24,2,40.5,28
17936,351.92,1,244.0,68
17937,4301.22,7,250.57142857142858,19
17939,99.14,1,40.0,12
17940,1897.18,14,665.6428571428571,8
17941,304.56,1,252.0,2
17942,77.50000000000001,1,38.0,2
17946,140.73,2,33.0,18
17947,176.68,1,168.0,9
17948,358.56000000000006,1,144.0,1
17949,51637.24,52,515.4423076923077,29
17950,427.92,4,84.25,63
17951,990.8400000000001,4,152.5,18
17954,2260.28,16,137.875,327
17955,557.3,4,68.25,14
17956,12.75,1,1.0,1
17957,111.67999999999999,1,287.0,31
17958,508.4599999999999,1,84.0,7
17960,73.78,1,41.0,26
17961,1288.94,39,14.307692307692308,211
17962,97.31,1,125.0,33
17964,423.27,2,135.5,84
17965,2596.67,14,109.0,274
17966,1098.43,5,514.2,53
17967,107.92,1,70.0,41
17968,237.0,1,128.0,74
17969,228.2,2,76.0,14
17970,534.59,1,477.0,27
17972,135.19,1,36.0,30
17973,337.04,1,176.0,15
17974,636.68,3,151.0,143
17975,4357.61,14,109.85714285714286,189
17976,313.29,1,91.0,56
17977,266.45,1,303.0,19
17978,300.92,1,499.0,12
17979,623.19,5,66.2,116
17980,811.45,3,227.33333333333334,23
17984,152.68,1,98.0,48
17985,622.35,1,141.0,20
17986,20.8,1,10.0,1
17987,198.57,1,261.0,13
17988,191.17,8,5.25,37
17990,630.84,3,138.0,27
17991,93.35,2,12.5,4
17994,621.14,6,78.0,63
17995,76.1,1,133.0,2
17997,1507.86,12,171.33333333333334,134
17999,375.04,2,107.0,87
18001,384.53,2,175.0,56
18004,139.52,1,63.0,32
18005,222.72,2,41.5,52
18006,436.18,1,218.0,21
18008,2046.96,9,150.88888888888889,24
18009,242.29,2,61.5,31
18010,174.8,1,60.0,14
18011,102.79,1,71.0,28
18013,187.29,2,142.5,31
18014,159.67,1,65.0,29
18015,120.03,1,157.0,46
18016,1477.66,5,205.4,90
18017,523.0,3,100.0,1
18018,122.14,2,27.5,29
18019,38.45,1,7.0,5
18022,528.8,1,642.0,141
18024,236.78,3,49.333333333333336,21
18027,115.31,1,78.0,21
